Estado,Ano,Mês,Precipitação Total (mm),Pressão atmosférica média (mB),Radiação global média (Kj/m²),Temperatura média do ar (°C),Temperatura máxima (°C),Temperatura mínima (°C),Umidade relativa média (%),Velocidade média do vento (m/s)
SE,2019,3,735.4,992.2020898641588,1691.5390206579955,27.256405433646812,39.0,20.5,75.8379521895494,2.378782172002511
SE,2019,4,454.8,991.7140873015873,1498.2532894736842,26.73652777777778,35.4,19.2,78.13236549957301,1.9999404761904764
SE,2019,5,525.8,993.2469752256578,1388.1096381225368,25.880679854042636,34.9,18.6,78.53193695562007,1.7690800845016326
SE,2019,6,1410.8,1000.2894193252238,1114.59248434238,23.843860454441128,32.3,17.9,84.65764075067024,1.8752284977736116
SE,2019,7,1492.6,998.3659217877095,1118.4337921214997,23.308512352309343,31.6,16.4,87.22723227528923,1.8052684563758388
SE,2019,8,397.4,996.3760225669957,1475.3158776707164,23.02925631431244,30.6,14.8,84.79040548258138,1.9564552661381653
SE,2019,9,281.6,995.9488888888889,1673.023581135092,24.085780628040688,33.7,16.7,80.54354838709678,2.2415307732772223
SE,2019,10,162.4,993.6730456026058,1793.4336313617607,25.381891580161476,37.6,16.4,71.59247135842881,2.7223194257514582
SE,2019,11,96.8,989.7306701030927,1950.390590809628,26.63048630976706,39.8,18.7,69.06073752711497,2.5398560209424086
SE,2019,12,71.8,990.6808719560095,1953.711237553343,27.07181853888453,39.9,18.3,66.75296912114014,2.5921309343160632
SE,2020,1,199.6,990.1630781499202,1795.9967414916728,27.38929425837321,37.6,19.5,68.03830563437373,2.389466292134831
SE,2020,2,455.0,990.8692767086927,1760.3465931469082,27.568723733687236,38.3,20.6,71.59219534459152,2.107303664921466
SE,2020,3,710.8,991.7157176370229,1612.5141669814884,27.302751119641716,38.6,20.3,73.88334442226657,1.7967545638945233
SE,2020,4,621.8,994.1123664122138,1651.6664893617021,26.70320610687023,34.8,21.0,78.03882856202698,1.099490795142969
SE,2020,5,564.4,994.4702597039933,1291.9724724724724,25.048980731639205,33.5,18.0,83.37783802100982,0.6825811001410437
SE,2020,6,640.4,994.5288135593221,1274.388006150692,23.816581920903953,31.1,16.2,82.9421661409043,0.6762765957446808
SE,2020,7,202.4,993.010128090557,1421.5800842992624,22.872938374516224,30.5,15.3,79.14048059149722,0.7508221797323136
SE,2020,8,167.4,991.4715578539108,1582.0322391559203,22.736457659987074,30.2,14.0,77.73370165745857,0.908468085106383
SE,2020,9,42.0,989.7472222222223,1650.5117035110534,23.618819444444444,33.3,13.9,73.71620639534883,1.2200925925925927
SE,2020,10,30.6,987.1710349462365,1847.9039653035936,25.811559139784944,38.4,16.7,69.56743088334457,1.6545698924731183
SE,2020,11,119.39999999999999,986.6924315619967,1657.014585764294,25.88083735909823,36.3,17.5,71.44368041912246,1.9406459731543624
SE,2020,12,13.200000000000001,987.0083378160301,1809.5503649635036,26.292549757934374,37.8,17.4,66.17926089354661,1.633254875588433
SE,2021,1,203.8,986.6004842615013,1550.3924783027965,26.21121872477805,36.9,18.2,68.76526878694061,1.3884964682139254
SE,2021,2,25.6,985.9263126491646,1798.1368078175897,27.326103818615753,38.1,19.4,64.45323520392517,1.4845522388059702
SE,2021,3,141.8,986.4411444141689,1707.3404892661008,26.908555858310624,38.4,17.8,66.02662556053812,1.2209230769230768
SE,2021,4,376.6,987.9077025232403,1413.1239975323874,26.09907038512616,36.7,19.4,76.74880153403643,1.2001744439598778
AC,2008,7,20.2,986.8436123348017,1521.984126984127,28.142731277533038,34.6,18.8,59.55506607929515,2.221145374449339
AC,2008,8,3.8,985.0647577092511,1598.5780821917808,29.069383259911895,36.1,18.0,57.08370044052864,2.386343612334802
AC,2008,9,164.6,988.6659125188537,1395.5417236662106,25.535897435897436,38.7,14.8,70.84841628959276,1.4785067873303168
AC,2008,10,267.2,987.6556451612904,1431.258024691358,25.703763440860214,38.0,19.0,79.5524193548387,1.3668010752688171
AC,2008,11,448.2,985.8948539638387,1353.0774111675128,25.521488178025034,35.5,20.5,84.5904033379694,1.2257301808066758
AC,2008,12,799.4,986.0073252688171,1151.2002457002457,24.937970430107526,32.8,20.7,87.46505376344086,1.110483870967742
AC,2009,1,456.0,987.4386944818303,1086.2100737100736,24.915881561238223,33.5,20.2,87.81157469717363,1.1216689098250336
AC,2009,2,434.0,986.7386278896346,940.7472677595629,24.617897091722593,33.3,20.3,89.30499627143922,1.1243847874720359
AC,2009,3,344.2,986.8252016129031,984.9598540145986,24.833669354838708,33.2,20.7,88.92069892473118,0.8313172043010753
AC,2009,4,661.8,988.2741666666667,918.1230964467005,24.756597222222222,33.6,21.3,89.95486111111111,0.4386111111111111
AC,2009,5,244.20000000000002,988.0027824620573,969.6798780487804,24.9212478920742,33.2,19.6,88.4106239460371,0.5532883642495785
AC,2009,6,140.4,990.6061366806136,1010.520725388601,23.13165969316597,33.4,15.1,86.41004184100419,0.6564853556485355
AC,2009,7,38.6,989.9594086021506,1330.3138500635323,23.923924731182797,34.0,11.0,82.76411290322581,0.525
AC,2009,8,107.2,988.6730510752689,1439.129192546584,25.311962365591395,36.6,15.1,76.24395161290323,0.9543010752688172
AC,2009,9,188.4,988.9216144096064,1550.9180929095355,25.99059372915277,37.3,14.0,74.4089392928619,1.4317545030020011
AC,2009,10,515.4,986.4138776881721,1541.1113786875376,26.412936827956987,37.6,17.3,78.80409946236558,1.3083989501312336
AC,2009,11,1098.8,984.2709722222221,1421.6910950149127,26.06108796296296,35.7,21.0,84.02824074074074,1.3337363403859566
AC,2009,12,1785.4,986.0738161559889,1161.7550349362925,25.19097028783658,33.9,20.8,87.69127205199628,1.3244118332168646
AC,2010,1,1342.8,986.4160705654906,1259.138888888889,25.6384485258579,35.1,21.2,86.1164813919768,1.33875030273674
AC,2010,2,933.6,985.3422770700636,1235.1112378779235,25.882248894504105,34.7,21.2,86.97283638660771,1.1676991150442477
AC,2010,3,737.4,984.8479073547339,1256.3810075275044,25.769360374414976,34.3,21.5,87.38065522620904,1.2211922596754057
AC,2010,4,403.8,985.9605360824742,1414.1863095238095,25.817869634340223,34.9,16.3,83.18505564387917,1.2074388586956522
AC,2010,5,126.4,987.2620519713262,1218.7598499061914,24.344388440860214,34.5,11.9,83.54166666666667,1.2119959677419354
AC,2010,6,64.4,988.6862499999999,1327.9104084321475,24.663298611111113,34.6,13.7,80.76666666666667,1.0800972559916637
AC,2010,7,52.800000000000004,988.5769683257919,1286.9267660401815,23.044955991875423,35.4,8.2,77.95226811103588,1.3624238320920785
AC,2010,8,36.4,987.6849501359927,1411.1459424083769,24.923087385243115,37.5,9.7,67.0775246514791,1.269364161849711
AC,2010,9,161.4,985.3147222222221,1344.7868641339344,26.470694444444447,38.7,15.1,72.11944444444444,1.436123654046544
AC,2010,10,338.2,984.9461021505377,1348.290920321186,25.88051075268817,38.1,14.7,77.81149193548387,1.4716733870967742
AC,2010,11,472.0,983.1717655468192,1327.5747702589808,25.303067484662574,36.6,16.1,81.51203397829164,1.4154318074563474
AC,2010,12,488.2,982.3205627705628,1375.9020920502091,25.32887323943662,34.1,16.9,83.69107981220657,1.5286384976525822
AC,2011,1,510.0,982.8845714285713,1273.0067226890756,24.987826492537312,33.2,20.5,86.04757462686567,1.4257929104477611
AC,2011,2,389.2,984.2246434231379,1180.2055555555555,24.635418821096174,32.6,20.8,87.44002068252327,1.2609100310237848
AC,2011,3,529.0,984.188339731286,1212.0847682119206,24.678786803831144,33.4,20.0,87.7616175948918,1.177111426543648
AC,2011,4,699.4,985.1242231638417,1255.7331943720687,25.059853603603607,33.8,18.5,87.05686936936937,1.1751126126126126
AC,2011,5,421.4,987.5540825549864,1268.9333669863706,24.249300322927876,33.4,14.1,84.66361679224973,1.2376144318793754
AC,2011,6,127.4,988.3463194444444,1230.089465325569,24.307777777777776,33.3,11.7,83.35277777777777,1.1376944444444443
AC,2011,7,41.199999999999996,988.1549059139785,1369.4707724425887,24.475349462365593,35.3,11.4,78.85994623655914,1.2708669897684437
AC,2011,8,108.2,988.3662298387096,1448.1463539010708,24.611559139784948,37.3,10.9,73.14462365591397,1.3649636999193333
AC,2011,9,327.0,988.1006907378337,1420.9356664951106,25.747482614742697,37.3,14.3,76.55215577190542,1.2773574408901254
AC,2011,10,483.6,984.9723581607959,1307.6405940594059,25.36106480236623,39.7,18.4,84.43855875235278,1.270898332436794
AC,2011,11,388.2,984.6088913587107,1408.5297105129507,25.9363434287302,40.0,16.8,82.79917061611374,1.2587319243604003
AC,2011,12,679.6,985.2039784946236,1155.514077669903,25.218306451612904,39.6,19.8,86.44713261648745,1.239042753428341
AC,2012,1,522.4,985.7419623655915,965.107210626186,24.73325268817204,37.2,19.0,87.0931899641577,1.2608122646584186
AC,2012,2,527.0,985.6650732950924,957.7189944134078,24.330369662205225,37.2,19.4,88.2434135166094,1.1113592852584557
AC,2012,3,265.6,988.5563977180113,1205.3054945054946,24.79197229013855,41.1,18.5,86.60351966873706,0.926305057096248
AC,2012,4,392.40000000000003,990.7585526315788,1223.9532634971797,25.134292763157895,37.6,17.4,86.67137096774194,0.8951851851851853
AC,2012,5,245.8,991.059059139785,1293.042228739003,24.618172043010755,33.3,14.9,84.43145161290323,0.9197364883033073
AC,2012,6,262.8,993.5522894290559,1249.6770472895041,24.016472222222223,33.4,11.9,72.47104247104247,0.96975
AC,2012,7,122.4,992.5968506056527,1407.6836127636561,23.633916554508748,36.5,9.0,74.0569422776911,1.01814266487214
AC,2012,8,107.8,989.9517999362855,1515.513480392157,24.944090474673462,36.7,10.9,71.3997975708502,1.3151959222682381
AC,2012,9,464.2,988.4801388888889,1469.5254674403611,26.044513888888886,37.2,16.6,73.63298611111111,1.4774227162209101
AC,2012,10,799.4,988.5245527612134,1481.6195238095238,25.828975356679635,36.1,16.2,81.06640726329442,1.3311203319502076
AC,2012,11,1151.2,989.1651587103223,1321.7880733944953,25.748862784303924,35.5,20.4,84.40564858785304,1.36385
AC,2012,12,1139.2,990.6366935483871,1139.803229061554,24.864758064516128,34.9,20.4,87.41989247311828,1.3816666666666668
AC,2013,1,1673.6,992.5055428832117,1204.660446062813,25.305953467153284,36.2,21.1,85.77911547911548,1.2906684919005247
AC,2013,2,884.8,990.0432957229074,1170.5015787099685,25.11530257936508,35.2,20.6,86.36781609195403,1.2746775793650793
AC,2013,3,1668.2,987.241912568306,1228.976430976431,25.25122950819672,35.9,19.6,86.60065261044177,1.234069687998178
AC,2013,4,425.2,987.4741335853812,1470.179487179487,25.254870466321243,34.9,14.7,81.45758354755785,1.2974345685410729
AC,2013,5,1087.4,987.8360449735451,1125.380904522613,24.631451612903227,34.4,17.0,85.29545454545455,1.2379153649531383
AC,2013,6,259.0,988.8835100117785,1195.2456242707117,24.726365868631063,33.3,18.4,84.31956214689265,1.082404593042891
AC,2013,7,141.0,990.4984757178306,1305.321467098166,23.539410939691443,35.1,8.7,79.24012539184953,1.2279015918958032
AC,2013,8,259.8,989.2578929539295,1457.0649948822927,23.855844155844157,36.4,10.6,72.9403071573457,1.4606872294372293
AC,2013,9,379.40000000000003,987.9810548977396,1487.2273915316257,25.53609923011121,37.8,14.0,74.81983369263936,1.41374786081004
AC,2013,10,799.8,986.8245069240453,1325.7110565110565,25.471532258064517,36.9,18.4,81.55995167623075,1.2844354838709677
AC,2013,11,901.2,985.7764519535375,1288.6987253765933,25.301484349790258,35.5,18.2,82.56634544106745,1.3679044236357765
AC,2013,12,583.0,986.7886648745518,1377.5853976531941,25.7832955404384,35.2,20.3,83.05901374292644,1.6158194233687406
AC,2014,1,918.6,987.7145609318997,1169.1810730253353,25.014392277314613,33.5,21.0,87.03162055335969,1.6375549692172384
AC,2014,2,826.2,986.986030061892,1177.4148773006134,25.032576419213974,33.1,21.2,87.34847161572053,1.4279912663755459
AC,2014,3,1463.4,987.2858198924731,1175.1980136561142,24.936323924731184,33.1,20.6,87.40927419354838,1.2783838383838384
AC,2014,4,846.6,988.7835416666667,1106.9174785100286,25.11159722222222,34.1,17.1,86.19826388888889,1.061430119176598
AC,2014,5,594.6,989.3352297592999,1044.4183673469388,24.610466812545585,36.1,13.0,87.08460977388768,0.9866286180187525
AC,2014,6,159.8,990.3897854477613,1181.9550660792952,24.31347947761194,33.1,11.9,84.78964552238806,1.1975279850746268
AC,2014,7,32.199999999999996,993.1450673620164,1241.4484657749804,23.18978611959843,34.2,12.5,81.11523352247927,1.1270751847023033
AC,2014,8,181.2,991.5332523288781,1484.5793382849427,24.86760162601626,35.9,12.6,75.40650406504065,1.0917780477926287
AC,2014,9,294.6,988.7408878504673,1676.781990521327,26.25467289719626,36.7,18.2,76.7266355140187,1.0427570093457945
AC,2014,10,289.4,988.1728868660598,1221.2495107632094,25.35084525357607,35.8,19.1,83.1853055916775,0.9088426527958388
AC,2014,11,814.6,986.4032318501171,1649.5984,25.2015925058548,35.1,19.4,85.2875,1.0876037344398342
AC,2014,12,1235.4,986.5894936109797,1523.3847900113508,25.224727875059155,34.5,18.8,86.30263912794034,1.2166858127512923
AC,2015,1,1472.8,988.2785505945703,1765.124239169352,24.559165357864032,33.7,20.2,88.26952073236403,1.1734842360549718
AC,2015,2,1320.8,987.2538690476191,1527.2414050822122,25.144915674603176,34.6,19.4,87.20416666666667,1.2516820482286393
AC,2015,3,1316.2,987.63614941088,1427.7266076241817,25.08641263474555,34.0,20.8,88.3730378578024,1.0967662457653218
AC,2015,4,1068.4,988.6161663453594,1465.0161642638707,25.079812723767557,34.2,20.1,88.07967032967034,1.0485881542699724
AC,2015,5,755.2,989.2748353715898,1313.019540229885,24.794238005644402,33.5,19.3,88.11883727557709,1.0115900656580075
AC,2015,6,255.0,990.4819129226495,1392.9543010752689,24.63997220935618,33.8,12.8,84.87166666666667,0.9073333333333333
AC,2015,7,165.8,990.1226720647774,1178.051854655564,24.703441295546558,35.3,15.7,82.76813157185225,0.9683032101429727
AC,2015,8,435.6,988.5918234767026,1210.6193668528865,26.116890681003586,36.6,17.8,78.39032258064516,0.9878461952137672
AC,2015,9,331.6,987.8584197530864,1288.1924882629107,26.522814814814815,37.4,16.4,78.25240096038415,1.1235294117647059
AC,2015,10,530.2,987.5394173471639,1335.5420197740114,26.58870006621055,37.5,18.3,78.4343807763401,1.2967776016904387
AC,2015,11,1265.8,985.6262155189522,1291.7385066840561,26.30093272474697,36.6,20.6,82.15902777777778,1.2881944444444444
AC,2015,12,1564.2,987.3673866510994,1247.2639416983523,25.75318155283129,35.9,20.4,84.45609645131938,1.2087807097361238
AC,2016,1,1356.8,986.2282450076805,1200.5491347342397,26.362173579109065,37.6,20.9,85.41509856630825,1.163958707360862
AC,2016,2,1702.8,986.9933702791462,1239.0218267293485,25.807820197044336,35.5,21.2,86.84243295019157,1.1127873563218391
AC,2016,3,883.2,988.275707689219,1202.969667943806,25.886207588837582,35.6,20.1,86.62694667295894,1.1060656124616473
AC,2016,4,530.0,988.0972421784472,1317.8762264150944,25.7165932792584,35.0,14.1,85.00583333333333,1.0934093437152392
AC,2016,5,429.2,990.2447757847534,1069.3016862170089,24.768744394618835,34.8,14.6,85.1114101184069,1.0428956592073335
AC,2016,6,166.0,991.1810199789695,1122.3848812095032,23.686330178759203,34.5,12.5,82.40200193735873,1.096415886341621
AC,2016,7,64.0,989.5109732016925,1281.1221153846154,24.78530324400564,35.8,12.7,76.46024258760107,0.8360080917060013
AC,2016,8,267.40000000000003,988.5432013292717,1086.7983043284248,25.336942675159236,37.7,13.6,73.76038448335049,0.9655338139375215
AC,2016,9,310.6,989.0981864550864,1145.5902527075812,25.302039082412914,38.1,13.2,76.49341438703141,1.0215759215421036
AC,2016,10,882.2,986.6919479373482,1324.950983899821,26.0431722920803,36.7,18.8,79.66998011928429,1.1371172516803585
AC,2016,11,654.0,986.0362143037654,1420.7100213219617,26.122264341672985,36.5,17.7,81.0705481248361,1.2912555468546072
AC,2016,12,1133.4,986.7823351786612,1381.680777537797,25.70895822848515,34.7,20.1,83.78415015641293,1.2567750325097529
AC,2017,1,1222.2,987.5710829153143,1128.1166150670795,24.796164060194748,33.7,20.7,87.16631892697467,1.0243757431629013
AC,2017,2,655.2,986.3654347826088,1293.1304631441617,25.16503623188406,33.4,20.0,84.79941860465117,1.0957142857142859
AC,2017,3,961.4,986.8161311914324,1219.1763255240444,25.048360107095046,33.9,20.4,86.38286479250334,0.9090361445783132
AC,2017,4,613.6,987.6302891933028,1201.5971830985916,24.929185692541857,33.3,16.1,85.94901065449011,1.0113394216133942
AC,2017,5,165.2,988.4859798194371,1161.1237373737374,25.498513011152415,33.9,19.1,85.03133297928836,0.7689856611789697
AC,2017,6,48.6,989.2861007957559,1260.4862222222223,24.002758620689654,33.9,12.8,80.57347480106101,0.8591519055287171
AC,2017,7,40.0,991.42275,1705.9007444168735,24.1113,35.8,7.6,71.39484752891693,1.019425587467363
AC,2017,8,92.4,988.4976769313885,1502.5319531953196,25.98530524041059,36.5,13.0,71.4227421109902,1.0172300981461286
AC,2017,9,747.0,988.468024948025,1348.7262830482116,25.705363825363825,38.0,15.0,78.74386183936745,1.0579604578563997
AC,2017,10,639.2,986.9042507513955,1442.2356252513068,25.96223701159296,37.6,17.4,79.49849720910262,1.2396254842875591
AC,2017,11,1184.8,985.6194071329319,1274.3077255071212,25.669453450671607,34.7,19.9,84.38165817508106,1.119837019790454
AC,2017,12,1000.4,986.1220000000001,1346.7571312143439,25.50361797752809,36.0,20.5,84.55730337078651,1.1826957695769575
AC,2018,1,858.2,987.0805523590334,1515.1750653228817,25.085937859608745,36.0,20.5,85.33831990794016,1.1174791086350975
AC,2018,2,666.6,986.7576224819696,1328.4763339070569,25.188808754041283,35.0,20.1,86.5090773439443,0.9870591751344889
AC,2018,3,735.8,987.6501289324394,1231.233635929288,25.150979886539453,34.5,18.6,86.30428055698813,0.9697230438289863
AC,2018,4,651.6,989.1436138014528,1219.2542096686584,25.29246368038741,33.7,20.2,85.58323244552058,1.0046998180715585
AC,2018,5,611.8,990.052646775746,1194.4525887143689,24.691754892524862,33.6,14.2,84.85883862688482,0.9867954911433172
AC,2018,6,107.0,992.0295834699903,1210.725156161272,23.477664808133813,33.9,12.7,80.78484749098065,1.0450459317585303
AC,2018,7,121.6,991.1325911584382,1446.753217683268,24.829235237173283,35.4,12.1,74.50951919974185,1.0198966408268733
AC,2018,8,319.8,991.2590016366612,1178.7730651508527,24.211702127659574,36.2,12.3,77.7722313147845,1.159123287671233
AC,2018,9,512.2,987.4532258064517,1135.9040052962596,25.76451612903226,36.9,11.2,74.94654377880184,1.2136277751535192
AC,2018,10,1321.8,986.3044359694902,1015.8461294416244,25.867362505018065,36.5,20.1,82.28482537133681,1.1551946556093067
AC,2018,11,1650.8,985.7590088003707,944.3624846751123,25.544742936544697,35.4,21.2,86.08290875405281,1.0443065894678798
AC,2018,12,1016.8000000000001,987.9421928424892,1006.3452685421995,25.06943241395031,33.6,20.3,86.0054707089127,1.0856711501509744
AC,2019,1,1584.4,988.1508219178081,988.5889493511929,25.107146118721463,34.4,20.3,86.55228310502284,0.9713735205064685
AC,2019,2,1618.0,987.4811350499212,988.0062200956938,25.325197057277983,34.3,21.1,87.00236468733578,1.0078863346104725
