Estado,Precipitacao Total,Pressao atmosferica media,Radiacao global media,Temperatura media do ar,Temperatura maxima,Temperatura minima,Umidade relativa media,Velocidade media do vento,Data
GO,6726.0,929.0512450232808,1281.8832424392665,23.079060665362032,38.5,15.6,83.68729333963155,1.552041298333221,2011-03
GO,1503.4,930.766774258624,1593.103313840156,23.30023535740704,35.3,12.4,73.3675610248134,1.6083591123066576,2011-04
GO,329.6,931.123789954338,1475.1653851166427,21.58884540117417,36.2,7.8,67.05081539465101,1.4451728636660144,2011-05
GO,466.6,932.343765084473,1405.562201628756,20.519784124430146,34.5,4.7,63.56335478680612,1.5944556181281846,2011-06
GO,4.8,932.8227782514592,1519.4070490670351,21.42536236636716,36.0,7.0,54.41050698498065,1.9056681755559928,2011-07
GO,23.2,932.2839316902777,1669.0534902380316,23.800271686396275,39.9,5.8,42.285215140731154,2.096480558970046,2011-08
GO,143.2,932.099086576648,1750.122440840202,25.413257876621657,41.0,9.4,37.92532251629206,2.33,2011-09
GO,4155.4,928.2444041867956,1311.6687477488294,23.50715915190553,38.1,12.3,71.80246913580247,2.070057826788596,2011-10
GO,2804.2,927.0299799539684,1469.6962915601025,23.25151830128443,35.8,13.1,71.9815873487267,1.9627631872628524,2011-11
GO,5569.8,928.4112101406218,1335.6253929052536,23.24096520763188,34.5,14.8,79.72694262890342,1.7062578553945889,2011-12
GO,6087.6,929.2696241110737,1322.243465975983,22.58770064341348,34.6,15.0,81.49089061970876,1.7603389830508474,2012-01
GO,3012.8,928.3935335742244,1652.6228923920494,23.43239987955435,36.4,13.4,74.4070310147546,1.7012275020709389,2012-02
GO,2448.2,929.7980983738744,1596.481587459567,23.80853379922053,36.5,14.4,73.35176723558662,1.4555480879091336,2012-03
GO,1480.4,930.306604899277,1538.6728217754069,24.041650873868186,41.5,13.1,73.24089281954096,1.3965374350330104,2012-04
GO,537.2,932.5717626802495,1354.3464837049742,21.510567472559007,35.1,7.3,71.0817131788507,1.5894933256781971,2012-05
GO,609.0,932.5641977827654,1383.7015756587884,21.939699483274406,36.3,8.6,66.89556703834648,1.5172015229806908,2012-06
GO,80.6,932.7228475291944,1512.5907361238685,21.24651316223527,35.9,1.6,54.2177871610477,1.6785436059945864,2012-07
GO,0.2,934.6917299523748,1640.5416138036032,22.294144144144145,38.4,8.6,45.20469755469755,2.337468615206335,2012-08
GO,820.0,932.1475087622844,1661.4936558287077,25.46977047828477,40.3,9.2,42.74378006872852,2.0336701030927835,2012-09
GO,1315.2,929.0503570671004,1686.9749488752557,26.223283603195927,40.8,13.2,51.5674586338566,2.019848677697638,2012-10
GO,4993.8,927.6589034515883,1310.4792989884734,23.8585677047606,35.0,16.3,77.79182411542425,1.735995608618087,2012-11
GO,3117.0,928.7495885831834,1627.772541210311,24.924530727693494,38.0,15.7,71.34475209272377,1.4990610932475883,2012-12
GO,7251.2,929.8262995940814,1288.7274099883855,23.407751734974468,36.2,15.5,80.72642683965664,1.5771361225692395,2013-01
GO,2269.8,930.527253010246,1563.5850034083162,24.03391668536385,36.4,14.5,74.52522677861909,1.4071957513650983,2013-02
GO,4151.8,930.8088551289948,1456.376504155812,24.18907137480326,37.2,15.2,77.77927155497633,1.432886181643967,2013-03
GO,1907.2,930.644684635381,1437.2789348800422,22.673956765631416,34.6,11.9,75.93476164232571,1.3294568340402244,2013-04
GO,494.2,930.34379180602,1476.1162468862442,22.21674331103679,37.9,5.7,66.19824096049142,1.4309177060831997,2013-05
GO,321.0,932.7080760424616,1332.243121841662,22.06331783806285,35.0,11.6,68.55622783225537,1.4061615320566194,2013-06
GO,13.6,934.7493085301676,1474.1905470785262,21.16293599314649,36.1,4.6,56.07575572145392,1.6632480724513523,2013-07
GO,26.4,933.549767782938,1618.306298740252,22.46450745538988,37.9,3.8,44.55762649718895,1.936066976289416,2013-08
GO,700.2,932.2057638888888,1587.7599177552008,24.813863636363635,39.7,9.1,48.94304117201313,2.1641982323232325,2013-09
GO,2531.4,931.1377103122866,1519.7972746565397,24.651716644936982,38.4,12.5,63.44431988041853,1.813437655240934,2013-10
GO,3784.8,929.5624797143784,1487.7794769503546,24.00892567348264,37.2,14.3,72.90104712041885,1.6784155844155844,2013-11
GO,5588.6,928.6236959579282,1384.3622352694483,23.72603192074849,37.5,15.4,79.20763737969574,1.7015963302752293,2013-12
GO,2438.4,931.4314611727416,1731.9482585957494,24.080335974643425,36.9,14.4,70.85384027512418,1.584904583782413,2014-01
GO,2604.6,929.632968831362,1590.8019017432646,23.937640407647105,36.3,14.5,71.43870822718418,1.7337995684844878,2014-02
GO,3753.2,931.830329110438,1476.6534872298623,23.72531323144706,36.0,15.3,77.93833798882682,1.4785395763656632,2014-03
GO,2368.4,933.243430788018,1530.320955631399,23.779785934918472,35.9,11.2,76.47007363126048,1.2113703507310052,2014-04
GO,273.6,933.2569785909408,1473.1709607818252,22.02127429805616,41.7,7.6,66.93224239324981,1.2215,2014-05
GO,71.8,933.974906840144,1380.6209066392703,21.455495927773217,34.9,9.6,63.30125973286067,1.4754613400357166,2014-06
GO,676.4,935.8182268419444,1375.0296857533226,21.08939162335677,35.6,8.8,57.80659219248711,1.6601178656075843,2014-07
GO,3.8,934.1035430179904,1644.1886317304234,23.257091287322567,39.3,6.8,43.47283406754772,1.722076923076923,2014-08
GO,825.6,931.4630471056348,1648.499505195448,25.611417019638044,40.0,11.5,48.50745597120452,1.936356907341364,2014-09
GO,1249.6,930.7447148336792,1636.1411818808922,25.98964346349745,41.3,11.7,49.46051637279597,1.8942212547001784,2014-10
GO,4580.2,930.0858383902907,1394.8455696202532,24.17466939244873,37.8,14.4,73.28108632395733,1.516374966852294,2014-11
GO,5244.4,930.69263952893,1333.0561994314455,23.399065540194574,35.7,14.8,78.10897852960312,1.5749215899635154,2014-12
GO,1786.8,931.0232409240924,1824.3087674714104,25.43806600660066,41.0,15.1,64.98905400026536,1.4677625932527891,2015-01
GO,3950.6,930.9271830773864,1563.081715210356,23.94914935260464,35.9,15.8,74.37216605392157,1.631992769995481,2015-02
GO,4990.2,929.0479589757522,1358.6898182723426,23.110894518780142,34.1,15.3,80.38264272238139,1.2817527173913044,2015-03
GO,2835.6,929.5545869024592,1413.6854764107309,23.646903265897947,34.1,15.3,78.74592535101955,1.1523099233478349,2015-04
GO,1120.2,933.3943727870512,1341.858120721842,21.989865334766392,33.4,11.6,75.33196616252243,1.373433647341468,2015-05
GO,161.8,934.994222763082,1385.4715572715572,21.402285824049176,34.1,8.2,66.15120850789559,1.5271673709822,2015-06
GO,176.4,934.0481123126542,1408.125786163522,21.83870865743376,35.7,9.6,59.581426307448496,1.5166445329791944,2015-07
GO,76.0,933.2457781456952,1658.5919703520692,23.364370304342287,39.0,7.9,44.98057943330149,1.7618504839531328,2015-08
GO,624.2,930.876032292218,1599.5823282975753,26.36342399576468,40.4,11.8,46.08659903189444,1.7268594494441505,2015-09
GO,1565.2,930.9055019852524,1647.9989795918368,27.57367275056036,42.5,-7.9,49.559787758195945,1.773370319001387,2015-10
GO,3528.6,929.1506560661884,1523.855097803519,25.614594664594662,39.9,-3.4,67.70215808632345,1.58771252455463,2015-11
GO,2845.0,931.1998251861444,1552.8526721763085,25.175419175244382,39.1,16.0,69.47993736543354,1.4640125720272394,2015-12
GO,6901.2,929.5697440920778,1232.321805645335,23.75286737254422,35.1,15.6,82.4755470154342,1.657232049947971,2016-01
GO,2720.0,931.5023131207528,1666.033388981636,24.99640640313623,36.6,13.7,72.26160837779095,1.2980594576935642,2016-02
GO,3408.6,930.5421818658624,1483.6378358925144,24.61884219497804,36.7,15.4,74.49381163544906,1.3314036582967286,2016-03
GO,276.4,930.1419879919948,1660.8124199743918,24.7157497158901,37.1,-1.4,61.03379641998397,1.3488525683789192,2016-04
GO,307.0,933.2197627224476,1453.2031269235504,23.394263838333124,37.0,-7.0,61.51510025062657,1.2478488916640649,2016-05
GO,162.0,934.8677888446216,1366.0348278622898,21.66015832889835,41.1,3.8,57.31158889702456,1.3885532169178674,2016-06
GO,0.2,934.0724776460144,1531.027816236627,22.521250159296542,37.0,-8.1,45.85483257229833,1.549762191641829,2016-07
GO,305.4,932.4831002876832,1526.5624276713386,23.787726694773472,38.9,4.4,46.095372044739136,1.6447410678442391,2016-08
GO,536.4,931.5741975878204,1682.9399948822927,25.814608206394947,40.0,-9.7,44.07763591433278,1.7027285309431226,2016-09
